Date,Region,Inpatient Hospitalizations,ICU Hospitalizations
2021-07-22,Central West,0,0
2021-07-22,Central East,1,0
2021-07-22,Regina,15,3
2021-07-22,South West,0,0
2021-07-22,South Central,1,0
2021-07-22,South East,1,0
2021-07-23,Far North West,1,0
2021-07-23,Far North Central,0,0
2021-07-23,Far North East,0,0
2021-07-23,North West,8,0
2021-07-23,North Central,6,3
2021-07-23,North East,1,0
2021-07-23,Saskatoon,18,4
2021-07-23,Central West,0,0
2021-07-23,Central East,1,0
2021-07-23,Regina,15,3
2021-07-23,South West,0,0
2021-07-23,South Central,3,0
2021-07-23,South East,1,0
2021-07-24,Far North West,1,0
2021-07-24,Far North Central,0,0
2021-07-24,Far North East,0,0
2021-07-24,North West,8,0
2021-07-24,North Central,5,2
2021-07-24,North East,0,0
2021-07-24,Saskatoon,17,6
2021-07-24,Central West,0,0
2021-07-24,Central East,1,0
2021-07-24,Regina,17,3
2021-07-24,South West,0,0
2021-07-24,South Central,2,0
2021-07-24,South East,1,0
2021-07-25,Far North West,1,0
2021-07-25,Far North Central,0,0
2021-07-25,Far North East,0,0
2021-07-25,North West,8,0
2021-07-25,North Central,5,2
2021-07-25,North East,0,0
2021-07-25,Saskatoon,16,6
2021-07-25,Central West,0,0
2021-07-25,Central East,0,0
2021-07-25,Regina,18,3
2021-07-25,South West,0,0
2021-07-25,South Central,2,0
2021-07-25,South East,1,0
2021-07-26,Far North West,1,0
2021-07-26,Far North Central,0,0
2021-07-26,Far North East,0,0
2021-07-26,North West,6,0
2021-07-26,North Central,4,1
2021-07-26,North East,0,0
2021-07-26,Saskatoon,16,6
2021-07-26,Central West,0,0
2021-07-26,Central East,0,0
2021-07-26,Regina,15,3
2021-07-26,South West,0,0
2021-07-26,South Central,2,0
2021-07-26,South East,1,0
2021-07-27,Far North West,1,0
2021-07-27,Far North Central,0,0
2021-07-27,Far North East,0,0
2021-07-27,North West,4,0
2021-07-27,North Central,4,1
2021-07-27,North East,0,0
2021-07-27,Saskatoon,14,7
2021-07-27,Central West,0,0
2021-07-27,Central East,0,0
2021-07-27,Regina,14,2
2021-07-27,South West,0,0
2021-07-27,South Central,2,0
2021-07-27,South East,1,0
2021-07-28,Far North West,1,0
2021-07-28,Far North Central,0,0
2021-07-28,Far North East,0,0
2021-07-28,North West,2,0
2021-07-28,North Central,4,1
2021-07-28,North East,0,0
2021-07-28,Saskatoon,14,5
2021-07-28,Central West,0,0
2021-07-28,Central East,0,0
2021-07-28,Regina,10,3
2021-07-28,South West,0,0
2021-07-28,South Central,2,0
2021-07-28,South East,1,0
2021-07-29,Far North West,1,0
2021-07-29,Far North Central,0,0
2021-07-29,Far North East,0,0
2021-07-29,North West,2,0
2021-07-29,North Central,4,1
2021-07-29,North East,0,0
2021-07-29,Saskatoon,15,5
2021-07-29,Central West,0,0
2021-07-29,Central East,0,0
2021-07-29,Regina,11,3
2021-07-29,South West,0,0
2021-07-29,South Central,0,0
2021-07-29,South East,1,0
2021-07-30,Far North West,1,0
2021-07-30,Far North Central,0,0
2021-07-30,Far North East,0,0
2021-07-30,North West,1,0
2021-07-30,North Central,4,1
2021-07-30,North East,0,0
2021-07-30,Saskatoon,16,6
2021-07-30,Central West,0,0
2021-07-30,Central East,0,0
2021-07-30,Regina,11,5
2021-07-30,South West,0,0
2021-07-30,South Central,0,0
2021-07-30,South East,1,0
2021-07-31,Far North West,1,0
2021-07-31,Far North Central,0,0
2021-07-31,Far North East,0,0
2021-07-31,North West,1,0
2021-07-31,North Central,3,1
2021-07-31,North East,0,0
2021-07-31,Saskatoon,17,5
2021-07-31,Central West,0,0
2021-07-31,Central East,0,0
2021-07-31,Regina,12,5
2021-07-31,South West,0,0
2021-07-31,South Central,0,0
2021-07-31,South East,1,0
2021-08-01,Far North West,1,0
2021-08-01,Far North Central,0,0
2021-08-01,Far North East,0,0
2021-08-01,North West,1,0
2021-08-01,North Central,3,1
2021-08-01,North East,0,0
2021-08-01,Saskatoon,18,5
2021-08-01,Central West,0,0
2021-08-01,Central East,0,0
2021-08-01,Regina,13,5
2021-08-01,South West,0,0
2021-08-01,South Central,0,0
2021-08-01,South East,1,0
2021-08-02,Far North West,1,0
2021-08-02,Far North Central,0,0
2021-08-02,Far North East,0,0
2021-08-02,North West,3,0
2021-08-02,North Central,10,1
2021-08-02,North East,0,0
2021-08-02,Saskatoon,19,5
2021-08-02,Central West,0,0
2021-08-02,Central East,0,0
2021-08-02,Regina,12,5
2021-08-02,South West,0,0
2021-08-02,South Central,1,0
2021-08-02,South East,1,0
2021-08-03,Far North West,1,0
2021-08-03,Far North Central,0,0
2021-08-03,Far North East,0,0
2021-08-03,North West,3,0
2021-08-03,North Central,10,1
2021-08-03,North East,0,0
2021-08-03,Saskatoon,19,5
2021-08-03,Central West,0,0
2021-08-03,Central East,0,0
2021-08-03,Regina,13,4
2021-08-03,South West,0,0
2021-08-03,South Central,1,0
2021-08-03,South East,1,0
2021-08-04,Far North West,1,0
2021-08-04,Far North Central,0,0
2021-08-04,Far North East,0,0
2021-08-04,North West,1,0
2021-08-04,North Central,12,3
2021-08-04,North East,0,0
2021-08-04,Saskatoon,20,5
2021-08-04,Central West,0,0
2021-08-04,Central East,0,0
2021-08-04,Regina,8,4
2021-08-04,South West,0,0
2021-08-04,South Central,1,0
2021-08-04,South East,1,0
2021-08-05,Far North West,1,0
2021-08-05,Far North Central,0,0
2021-08-05,Far North East,0,0
2021-08-05,North West,1,0
2021-08-05,North Central,12,3
2021-08-05,North East,0,0
2021-08-05,Saskatoon,18,4
2021-08-05,Central West,0,0
2021-08-05,Central East,0,0
2021-08-05,Regina,8,4
2021-08-05,South West,0,0
2021-08-05,South Central,1,0
2021-08-05,South East,1,0
2021-08-06,Far North West,1,0
2021-08-06,Far North Central,0,0
2021-08-06,Far North East,0,0
2021-08-06,North West,1,0
2021-08-06,North Central,10,3
2021-08-06,North East,0,0
2021-08-06,Saskatoon,22,4
2021-08-06,Central West,0,0
2021-08-06,Central East,0,0
2021-08-06,Regina,9,5
2021-08-06,South West,0,0
2021-08-06,South Central,1,0
2021-08-06,South East,1,0
2021-08-07,Far North West,1,0
2021-08-07,Far North Central,0,0
2021-08-07,Far North East,0,0
2021-08-07,North West,2,0
2021-08-07,North Central,10,3
2021-08-07,North East,0,0
2021-08-07,Saskatoon,23,4
2021-08-07,Central West,0,0
2021-08-07,Central East,0,0
2021-08-07,Regina,9,5
2021-08-07,South West,0,0
2021-08-07,South Central,1,0
2021-08-07,South East,2,0
2021-08-08,Far North West,0,0
2021-08-08,Far North Central,0,0
2021-08-08,Far North East,0,0
2021-08-08,North West,2,0
2021-08-08,North Central,8,1
2021-08-08,North East,0,0
2021-08-08,Saskatoon,23,5
2021-08-08,Central West,0,0
2021-08-08,Central East,2,0
2021-08-08,Regina,8,5
2021-08-08,South West,0,0
2021-08-08,South Central,1,0
2021-08-08,South East,1,0
2021-08-09,Far North West,0,0
2021-08-09,Far North Central,0,0
2021-08-09,Far North East,0,0
2021-08-09,North West,2,0
2021-08-09,North Central,5,3
2021-08-09,North East,0,0
2021-08-09,Saskatoon,22,6
2021-08-09,Central West,0,0
2021-08-09,Central East,0,0
2021-08-09,Regina,8,5
2021-08-09,South West,0,0
2021-08-09,South Central,1,0
2021-08-09,South East,3,0
2021-08-10,Far North West,0,0
2021-08-10,Far North Central,0,0
2021-08-10,Far North East,0,0
2021-08-10,North West,2,0
2021-08-10,North Central,13,3
2021-08-10,North East,0,0
2021-08-10,Saskatoon,20,7
2021-08-10,Central West,0,0
2021-08-10,Central East,1,0
2021-08-10,Regina,10,3
2021-08-10,South West,0,0
2021-08-10,South Central,1,0
2021-08-10,South East,2,0
2021-08-11,Far North West,0,0
2021-08-11,Far North Central,0,0
2021-08-11,Far North East,0,0
2021-08-11,North West,2,0
2021-08-11,North Central,14,4
2021-08-11,North East,1,0
2021-08-11,Saskatoon,21,7
2021-08-11,Central West,0,0
2021-08-11,Central East,0,0
2021-08-11,Regina,10,3
2021-08-11,South West,0,0
2021-08-11,South Central,0,1
2021-08-11,South East,2,0
2021-08-12,Far North West,1,0
2021-08-12,Far North Central,0,0
2021-08-12,Far North East,0,0
2021-08-12,North West,2,1
2021-08-12,North Central,14,3
2021-08-12,North East,1,0
2021-08-12,Saskatoon,23,4
2021-08-12,Central West,3,0
2021-08-12,Central East,0,0
2021-08-12,Regina,11,3
2021-08-12,South West,0,0
2021-08-12,South Central,1,0
2021-08-12,South East,2,0
2021-08-13,Far North West,1,0
2021-08-13,Far North Central,0,0
2021-08-13,Far North East,0,0
2021-08-13,North West,2,1
2021-08-13,North Central,16,2
2021-08-13,North East,1,0
2021-08-13,Saskatoon,29,4
2021-08-13,Central West,2,0
2021-08-13,Central East,0,0
2021-08-13,Regina,9,2
2021-08-13,South West,0,0
2021-08-13,South Central,2,0
2021-08-13,South East,2,0
2021-08-14,Far North West,1,0
2021-08-14,Far North Central,0,0
2021-08-14,Far North East,0,0
2021-08-14,North West,4,1
2021-08-14,North Central,16,2
2021-08-14,North East,0,0
2021-08-14,Saskatoon,30,5
2021-08-14,Central West,2,0
2021-08-14,Central East,1,0
2021-08-14,Regina,9,2
2021-08-14,South West,0,0
2021-08-14,South Central,2,0
2021-08-14,South East,2,0
2021-08-15,Far North West,1,0
2021-08-15,Far North Central,0,0
2021-08-15,Far North East,0,0
2021-08-15,North West,4,1
2021-08-15,North Central,15,2
2021-08-15,North East,0,0
2021-08-15,Saskatoon,29,5
2021-08-15,Central West,1,0
2021-08-15,Central East,1,0
2021-08-15,Regina,9,2
2021-08-15,South West,0,0
2021-08-15,South Central,2,0
2021-08-15,South East,2,0
2021-08-16,Far North West,0,0
2021-08-16,Far North Central,0,0
2021-08-16,Far North East,0,0
2021-08-16,North West,4,1
2021-08-16,North Central,14,2
2021-08-16,North East,0,0
2021-08-16,Saskatoon,26,7
2021-08-16,Central West,1,0
2021-08-16,Central East,1,0
2021-08-16,Regina,8,2
2021-08-16,South West,0,0
2021-08-16,South Central,3,0
2021-08-16,South East,2,0
2021-08-17,Far North West,0,0
2021-08-17,Far North Central,0,0
2021-08-17,Far North East,0,0
2021-08-17,North West,4,1
2021-08-17,North Central,21,1
2021-08-17,North East,0,0
2021-08-17,Saskatoon,25,7
2021-08-17,Central West,1,0
2021-08-17,Central East,2,0
2021-08-17,Regina,8,2
2021-08-17,South West,1,0
2021-08-17,South Central,4,0
2021-08-17,South East,2,0
2021-08-18,Far North West,0,0
2021-08-18,Far North Central,0,0
2021-08-18,Far North East,0,0
2021-08-18,North West,3,1
2021-08-18,North Central,19,3
2021-08-18,North East,0,0
2021-08-18,Saskatoon,28,8
2021-08-18,Central West,1,0
2021-08-18,Central East,1,0
2021-08-18,Regina,11,3
2021-08-18,South West,1,0
2021-08-18,South Central,3,0
2021-08-18,South East,0,0
2021-08-19,Far North West,0,0
2021-08-19,Far North Central,0,0
2021-08-19,Far North East,0,0
2021-08-19,North West,4,1
2021-08-19,North Central,22,2
2021-08-19,North East,0,0
2021-08-19,Saskatoon,27,9
2021-08-19,Central West,0,0
2021-08-19,Central East,0,0
2021-08-19,Regina,12,4
2021-08-19,South West,1,0
2021-08-19,South Central,4,0
2021-08-19,South East,0,0
2021-08-20,Far North West,0,0
2021-08-20,Far North Central,0,0
2021-08-20,Far North East,0,0
2021-08-20,North West,4,1
2021-08-20,North Central,21,2
2021-08-20,North East,2,0
2021-08-20,Saskatoon,27,9
2021-08-20,Central West,0,0
2021-08-20,Central East,0,0
2021-08-20,Regina,10,3
2021-08-20,South West,1,0
2021-08-20,South Central,4,0
2021-08-20,South East,0,0
2021-08-21,Far North West,0,0
2021-08-21,Far North Central,0,0
2021-08-21,Far North East,0,0
2021-08-21,North West,5,1
2021-08-21,North Central,18,3
2021-08-21,North East,2,0
2021-08-21,Saskatoon,30,9
2021-08-21,Central West,0,0
2021-08-21,Central East,0,0
2021-08-21,Regina,14,2
2021-08-21,South West,1,0
2021-08-21,South Central,3,0
2021-08-21,South East,1,0
2021-08-22,Far North West,0,0
2021-08-22,Far North Central,0,0
2021-08-22,Far North East,0,0
2021-08-22,North West,5,0
2021-08-22,North Central,17,2
2021-08-22,North East,2,0
2021-08-22,Saskatoon,33,8
2021-08-22,Central West,0,0
2021-08-22,Central East,0,0
2021-08-22,Regina,19,2
2021-08-22,South West,1,0
2021-08-22,South Central,4,0
2021-08-22,South East,1,0
2021-08-23,Far North West,0,0
2021-08-23,Far North Central,0,0
2021-08-23,Far North East,0,0
2021-08-23,North West,5,0
2021-08-23,North Central,16,3
2021-08-23,North East,2,0
2021-08-23,Saskatoon,38,9
2021-08-23,Central West,0,0
2021-08-23,Central East,0,0
2021-08-23,Regina,17,2
2021-08-23,South West,1,0
2021-08-23,South Central,3,1
2021-08-23,South East,1,0
2021-08-24,Far North West,2,0
2021-08-24,Far North Central,0,0
2021-08-24,Far North East,0,0
2021-08-24,North West,4,0
2021-08-24,North Central,19,2
2021-08-24,North East,3,0
2021-08-24,Saskatoon,33,9
2021-08-24,Central West,1,0
2021-08-24,Central East,0,0
2021-08-24,Regina,17,2
2021-08-24,South West,3,0
2021-08-24,South Central,4,1
2021-08-24,South East,0,0
2021-08-25,Far North West,2,0
2021-08-25,Far North Central,0,0
2021-08-25,Far North East,0,0
2021-08-25,North West,8,1
2021-08-25,North Central,20,5
2021-08-25,North East,3,0
2021-08-25,Saskatoon,31,10
2021-08-25,Central West,1,0
2021-08-25,Central East,2,0
2021-08-25,Regina,15,3
2021-08-25,South West,2,0
2021-08-25,South Central,4,1
2021-08-25,South East,0,0
2021-08-26,Far North West,2,0
2021-08-26,Far North Central,0,0
2021-08-26,Far North East,0,0
2021-08-26,North West,8,0
2021-08-26,North Central,17,6
2021-08-26,North East,4,0
2021-08-26,Saskatoon,33,10
2021-08-26,Central West,1,0
2021-08-26,Central East,1,0
2021-08-26,Regina,12,3
2021-08-26,South West,2,0
2021-08-26,South Central,5,0
2021-08-26,South East,0,0
2021-08-27,Far North West,3,0
2021-08-27,Far North Central,0,0
2021-08-27,Far North East,0,0
2021-08-27,North West,7,0
2021-08-27,North Central,12,5
2021-08-27,North East,4,0
2021-08-27,Saskatoon,35,12
2021-08-27,Central West,0,0
2021-08-27,Central East,1,0
2021-08-27,Regina,10,5
2021-08-27,South West,0,0
2021-08-27,South Central,2,0
2021-08-27,South East,1,0
2021-08-28,Far North West,3,0
2021-08-28,Far North Central,0,0
2021-08-28,Far North East,0,0
2021-08-28,North West,6,0
2021-08-28,North Central,26,7
2021-08-28,North East,3,0
2021-08-28,Saskatoon,34,13
2021-08-28,Central West,0,0
2021-08-28,Central East,0,0
2021-08-28,Regina,10,5
2021-08-28,South West,0,0
2021-08-28,South Central,2,0
2021-08-28,South East,1,0
2021-08-29,Far North West,2,0
2021-08-29,Far North Central,0,0
2021-08-29,Far North East,0,0
2021-08-29,North West,6,0
2021-08-29,North Central,23,5
2021-08-29,North East,3,0
2021-08-29,Saskatoon,33,15
2021-08-29,Central West,0,0
2021-08-29,Central East,0,0
2021-08-29,Regina,12,5
2021-08-29,South West,0,0
2021-08-29,South Central,2,0
2021-08-29,South East,2,0
2021-08-30,Far North West,2,0
2021-08-30,Far North Central,0,0
2021-08-30,Far North East,0,0
2021-08-30,North West,6,0
2021-08-30,North Central,20,5
2021-08-30,North East,2,0
2021-08-30,Saskatoon,38,15
2021-08-30,Central West,0,0
2021-08-30,Central East,0,0
2021-08-30,Regina,14,6
2021-08-30,South West,0,0
2021-08-30,South Central,1,1
2021-08-30,South East,1,0
2021-08-31,Far North West,1,0
2021-08-31,Far North Central,0,0
2021-08-31,Far North East,0,0
2021-08-31,North West,5,2
2021-08-31,North Central,29,5
2021-08-31,North East,6,0
2021-08-31,Saskatoon,41,14
2021-08-31,Central West,0,0
2021-08-31,Central East,0,1
2021-08-31,Regina,14,5
2021-08-31,South West,1,1
2021-08-31,South Central,2,2
2021-08-31,South East,1,0
2021-09-01,Far North West,1,0
2021-09-01,Far North Central,0,0
2021-09-01,Far North East,0,0
2021-09-01,North West,6,2
2021-09-01,North Central,29,6
2021-09-01,North East,5,0
2021-09-01,Saskatoon,44,11
2021-09-01,Central West,0,0
2021-09-01,Central East,3,1
2021-09-01,Regina,12,6
2021-09-01,South West,1,1
2021-09-01,South Central,1,3
2021-09-01,South East,2,0
2021-09-02,Far North West,2,0
2021-09-02,Far North Central,0,0
2021-09-02,Far North East,0,0
2021-09-02,North West,6,1
2021-09-02,North Central,26,5
2021-09-02,North East,5,0
2021-09-02,Saskatoon,48,10
2021-09-02,Central West,1,0
2021-09-02,Central East,5,1
2021-09-02,Regina,12,5
2021-09-02,South West,3,1
2021-09-02,South Central,1,0
2021-09-02,South East,2,0
2021-09-03,Far North West,2,0
2021-09-03,Far North Central,0,0
2021-09-03,Far North East,0,0
2021-09-03,North West,11,1
2021-09-03,North Central,24,6
2021-09-03,North East,5,0
2021-09-03,Saskatoon,47,10
2021-09-03,Central West,0,0
2021-09-03,Central East,5,1
2021-09-03,Regina,13,5
2021-09-03,South West,2,0
2021-09-03,South Central,1,0
2021-09-03,South East,2,0
2021-09-04,Far North West,2,0
2021-09-04,Far North Central,0,0
2021-09-04,Far North East,0,0
2021-09-04,North West,12,1
2021-09-04,North Central,24,4
2021-09-04,North East,5,0
2021-09-04,Saskatoon,52,11
2021-09-04,Central West,0,0
2021-09-04,Central East,4,1
2021-09-04,Regina,12,5
2021-09-04,South West,3,0
2021-09-04,South Central,1,0
2021-09-04,South East,1,0
2021-09-05,Far North West,1,0
2021-09-05,Far North Central,0,0
2021-09-05,Far North East,0,0
2021-09-05,North West,11,0
2021-09-05,North Central,21,3
2021-09-05,North East,5,0
2021-09-05,Saskatoon,54,15
2021-09-05,Central West,0,0
2021-09-05,Central East,4,1
2021-09-05,Regina,13,5
2021-09-05,South West,2,1
2021-09-05,South Central,1,0
2021-09-05,South East,1,0
2021-09-06,Far North West,1,0
2021-09-06,Far North Central,0,0
2021-09-06,Far North East,0,0
2021-09-06,North West,10,1
2021-09-06,North Central,21,3
2021-09-06,North East,5,0
2021-09-06,Saskatoon,57,17
2021-09-06,Central West,0,0
2021-09-06,Central East,4,1
2021-09-06,Regina,14,4
2021-09-06,South West,4,1
2021-09-06,South Central,1,0
2021-09-06,South East,1,0
2021-09-07,Far North West,1,0
2021-09-07,Far North Central,0,0
2021-09-07,Far North East,0,0
2021-09-07,North West,12,1
2021-09-07,North Central,21,3
2021-09-07,North East,4,0
2021-09-07,Saskatoon,62,19
2021-09-07,Central West,0,0
2021-09-07,Central East,3,1
2021-09-07,Regina,15,4
2021-09-07,South West,5,1
2021-09-07,South Central,1,0
2021-09-07,South East,1,0
2021-09-08,Far North West,4,0
2021-09-08,Far North Central,0,0
2021-09-08,Far North East,0,0
2021-09-08,North West,20,1
2021-09-08,North Central,28,5
2021-09-08,North East,5,0
2021-09-08,Saskatoon,69,19
2021-09-08,Central West,0,0
2021-09-08,Central East,3,1
2021-09-08,Regina,14,6
2021-09-08,South West,4,0
2021-09-08,South Central,0,0
2021-09-08,South East,2,0
2021-09-09,Far North West,4,0
2021-09-09,Far North Central,0,0
2021-09-09,Far North East,0,0
2021-09-09,North West,22,1
2021-09-09,North Central,32,6
2021-09-09,North East,5,0
2021-09-09,Saskatoon,67,17
2021-09-09,Central West,0,0
2021-09-09,Central East,3,1
2021-09-09,Regina,12,6
2021-09-09,South West,3,1
2021-09-09,South Central,0,0
2021-09-09,South East,4,0
2021-09-10,Far North West,3,0
2021-09-10,Far North Central,0,0
2021-09-10,Far North East,0,0
2021-09-10,North West,18,2
2021-09-10,North Central,35,8
2021-09-10,North East,4,0
2021-09-10,Saskatoon,67,20
2021-09-10,Central West,0,0
2021-09-10,Central East,5,1
2021-09-10,Regina,11,6
2021-09-10,South West,2,2
2021-09-10,South Central,1,0
2021-09-10,South East,5,0
2021-09-11,Far North West,5,0
2021-09-11,Far North Central,0,0
2021-09-11,Far North East,0,0
2021-09-11,North West,16,3
2021-09-11,North Central,33,8
2021-09-11,North East,5,0
2021-09-11,Saskatoon,71,20
2021-09-11,Central West,0,0
2021-09-11,Central East,5,2
2021-09-11,Regina,11,8
2021-09-11,South West,1,2
2021-09-11,South Central,3,0
2021-09-11,South East,5,0
2021-09-12,Far North West,4,0
2021-09-12,Far North Central,0,0
2021-09-12,Far North East,0,0
2021-09-12,North West,20,3
2021-09-12,North Central,34,6
2021-09-12,North East,5,0
2021-09-12,Saskatoon,64,22
2021-09-12,Central West,1,0
2021-09-12,Central East,4,2
2021-09-12,Regina,10,9
2021-09-12,South West,2,3
2021-09-12,South Central,4,0
2021-09-12,South East,5,0
2021-09-13,Far North West,3,0
2021-09-13,Far North Central,0,0
2021-09-13,Far North East,0,0
2021-09-13,North West,26,3
2021-09-13,North Central,35,6
2021-09-13,North East,5,0
2021-09-13,Saskatoon,68,20
2021-09-13,Central West,0,0
2021-09-13,Central East,3,2
2021-09-13,Regina,15,7
2021-09-13,South West,3,3
2021-09-13,South Central,5,0
2021-09-13,South East,5,0
2021-09-14,Far North West,7,0
2021-09-14,Far North Central,0,0
2021-09-14,Far North East,0,0
2021-09-14,North West,27,3
2021-09-14,North Central,36,7
2021-09-14,North East,7,0
2021-09-14,Saskatoon,71,20
2021-09-14,Central West,0,0
2021-09-14,Central East,4,2
2021-09-14,Regina,17,8
2021-09-14,South West,4,2
2021-09-14,South Central,5,1
2021-09-14,South East,4,0
2021-09-15,Far North West,5,NA
2021-09-15,Far North Central,0,NA
2021-09-15,Far North East,0,NA
2021-09-15,North West,28,2
2021-09-15,North Central,33,5
2021-09-15,North East,7,NA
2021-09-15,Saskatoon,74,18
2021-09-15,Central West,0,NA
2021-09-15,Central East,4,3
2021-09-15,Regina,17,9
2021-09-15,South West,4,2
2021-09-15,South Central,5,1
2021-09-15,South East,7,NA
2021-09-16,Far North West,3,0
2021-09-16,Far North Central,0,0
2021-09-16,Far North East,0,0
2021-09-16,North West,24,3
2021-09-16,North Central,26,7
2021-09-16,North East,5,0
2021-09-16,Saskatoon,73,20
2021-09-16,Central West,2,0
2021-09-16,Central East,4,4
2021-09-16,Regina,19,10
2021-09-16,South West,5,2
2021-09-16,South Central,4,2
2021-09-16,South East,5,0
2021-09-17,Far North West,4,0
2021-09-17,Far North Central,0,0
2021-09-17,Far North East,0,0
2021-09-17,North West,29,3
2021-09-17,North Central,22,6
2021-09-17,North East,5,0
2021-09-17,Saskatoon,75,20
2021-09-17,Central West,2,0
2021-09-17,Central East,4,4
2021-09-17,Regina,19,11
2021-09-17,South West,7,2
2021-09-17,South Central,0,4
2021-09-17,South East,6,0
2021-09-18,Far North West,7,0
2021-09-18,Far North Central,0,0
2021-09-18,Far North East,0,0
2021-09-18,North West,26,2
2021-09-18,North Central,23,5
2021-09-18,North East,8,0
2021-09-18,Saskatoon,72,22
2021-09-18,Central West,2,0
2021-09-18,Central East,3,3
2021-09-18,Regina,22,11
2021-09-18,South West,6,3
2021-09-18,South Central,2,5
2021-09-18,South East,6,0
2021-09-19,Far North West,7,NA
2021-09-19,Far North Central,0,NA
2021-09-19,Far North East,0,NA
2021-09-19,North West,27,3
2021-09-19,North Central,23,7
2021-09-19,North East,8,NA
2021-09-19,Saskatoon,76,23
2021-09-19,Central West,3,NA
2021-09-19,Central East,4,3
2021-09-19,Regina,28,12
2021-09-19,South West,10,3
2021-09-19,South Central,3,4
2021-09-19,South East,5,NA
2021-09-20,Far North West,9,NA
2021-09-20,Far North Central,0,NA
2021-09-20,Far North East,0,NA
2021-09-20,North West,28,2
2021-09-20,North Central,23,7
2021-09-20,North East,7,NA
2021-09-20,Saskatoon,81,24
2021-09-20,Central West,3,NA
2021-09-20,Central East,4,3
2021-09-20,Regina,27,13
2021-09-20,South West,8,3
2021-09-20,South Central,3,4
2021-09-20,South East,4,NA
2021-09-21,Far North West,6,0
2021-09-21,Far North Central,0,0
2021-09-21,Far North East,0,0
2021-09-21,North West,25,2
2021-09-21,North Central,21,8
2021-09-21,North East,7,0
2021-09-21,Saskatoon,90,24
2021-09-21,Central West,6,0
2021-09-21,Central East,4,3
2021-09-21,Regina,29,9
2021-09-21,South West,8,4
2021-09-21,South Central,7,4
2021-09-21,South East,5,0
2021-09-22,Far North West,6,0
2021-09-22,Far North Central,0,0
2021-09-22,Far North East,0,0
2021-09-22,North West,22,3
2021-09-22,North Central,20,7
2021-09-22,North East,5,0
2021-09-22,Saskatoon,87,26
2021-09-22,Central West,5,0
2021-09-22,Central East,6,3
2021-09-22,Regina,30,9
2021-09-22,South West,15,3
2021-09-22,South Central,7,3
2021-09-22,South East,8,0
2021-09-23,Far North West,6,NA
2021-09-23,Far North Central,0,NA
2021-09-23,Far North East,0,NA
2021-09-23,North West,26,4
2021-09-23,North Central,23,7
2021-09-23,North East,3,NA
2021-09-23,Saskatoon,81,25
2021-09-23,Central West,6,NA
2021-09-23,Central East,7,2
2021-09-23,Regina,32,13
2021-09-23,South West,15,4
2021-09-23,South Central,6,3
2021-09-23,South East,10,NA
2021-09-24,Far North West,6,0
2021-09-24,Far North Central,0,0
2021-09-24,Far North East,0,0
2021-09-24,North West,32,4
2021-09-24,North Central,30,7
2021-09-24,North East,1,0
2021-09-24,Saskatoon,77,26
2021-09-24,Central West,6,0
2021-09-24,Central East,7,3
2021-09-24,Regina,31,12
2021-09-24,South West,11,5
2021-09-24,South Central,7,4
2021-09-24,South East,7,0
2021-09-25,Far North West,7,0
2021-09-25,Far North Central,0,0
2021-09-25,Far North East,0,0
2021-09-25,North West,42,4
2021-09-25,North Central,30,7
2021-09-25,North East,0,0
2021-09-25,Saskatoon,74,27
2021-09-25,Central West,4,0
2021-09-25,Central East,5,3
2021-09-25,Regina,34,13
2021-09-25,South West,14,5
2021-09-25,South Central,3,4
2021-09-25,South East,6,0
2021-09-26,Far North West,6,NA
2021-09-26,Far North Central,0,NA
2021-09-26,Far North East,0,NA
2021-09-26,North West,41,4
2021-09-26,North Central,29,7
2021-09-26,North East,0,NA
2021-09-26,Saskatoon,72,27
2021-09-26,Central West,4,NA
2021-09-26,Central East,5,3
2021-09-26,Regina,36,14
2021-09-26,South West,16,5
2021-09-26,South Central,3,3
2021-09-26,South East,6,NA
2021-09-27,Far North West,5,NA
2021-09-27,Far North Central,0,NA
2021-09-27,Far North East,0,NA
2021-09-27,North West,40,4
2021-09-27,North Central,28,5
2021-09-27,North East,0,NA
2021-09-27,Saskatoon,74,27
2021-09-27,Central West,4,NA
2021-09-27,Central East,5,3
2021-09-27,Regina,42,15
2021-09-27,South West,17,5
2021-09-27,South Central,4,4
2021-09-27,South East,7,NA
2021-09-28,Far North West,4,NA
2021-09-28,Far North Central,0,NA
2021-09-28,Far North East,0,NA
2021-09-28,North West,44,4
2021-09-28,North Central,28,3
2021-09-28,North East,3,NA
2021-09-28,Saskatoon,75,29
2021-09-28,Central West,3,NA
2021-09-28,Central East,6,4
2021-09-28,Regina,50,17
2021-09-28,South West,17,5
2021-09-28,South Central,7,3
2021-09-28,South East,9,NA
2021-09-29,Far North West,4,0
2021-09-29,Far North Central,0,0
2021-09-29,Far North East,0,0
2021-09-29,North West,35,4
2021-09-29,North Central,28,4
2021-09-29,North East,3,0
2021-09-29,Saskatoon,75,30
2021-09-29,Central West,2,0
2021-09-29,Central East,6,5
2021-09-29,Regina,41,16
2021-09-29,South West,16,5
2021-09-29,South Central,8,3
2021-09-29,South East,10,0
2021-09-30,Far North West,3,NA
2021-09-30,Far North Central,0,NA
2021-09-30,Far North East,0,NA
2021-09-30,North West,35,5
2021-09-30,North Central,32,4
2021-09-30,North East,3,NA
2021-09-30,Saskatoon,76,32
2021-09-30,Central West,3,NA
2021-09-30,Central East,5,6
2021-09-30,Regina,45,17
2021-09-30,South West,16,6
