Date,Region,New Cases,Total Cases,Active Cases,Inpatient Hospitalizations,ICU Hospitalizations,Recovered Cases,Deaths
2020-12-23,North East,3,466,28,3,0,387,5
2020-12-23,Saskatoon,21,4056,1238,43,9,2795,23
2020-12-23,Central West,0,331,18,1,0,305,2
2020-12-23,Central East,0,541,15,4,0,399,2
2020-12-23,Regina,50,2789,843,23,4,1905,41
2020-12-23,South West,0,554,5,2,1,530,2
2020-12-23,South Central,0,525,9,0,0,485,9
2020-12-23,South East,1,430,74,4,0,311,10
2020-12-24,Far North West,9,867,62,2,0,703,10
2020-12-24,Far North Central,0,106,29,0,0,77,0
2020-12-24,Far North East,14,570,152,0,0,372,1
2020-12-24,North West,7,1323,87,4,1,851,15
2020-12-24,North Central,6,1574,120,18,6,1152,12
2020-12-24,North East,2,469,28,3,0,394,5
2020-12-24,Saskatoon,30,4086,1195,40,10,2868,23
2020-12-24,Central West,1,333,16,2,0,310,2
2020-12-24,Central East,0,551,15,4,0,411,2
2020-12-24,Regina,25,2814,517,25,3,2254,43
2020-12-24,South West,0,554,2,2,1,542,2
2020-12-24,South Central,1,528,9,0,0,489,9
2020-12-24,South East,2,433,59,4,0,339,10
2020-12-25,Far North West,0,867,62,2,0,703,10
2020-12-25,Far North Central,0,106,29,0,0,77,0
2020-12-25,Far North East,0,570,152,0,0,372,1
2020-12-25,North West,0,1323,87,4,1,851,15
2020-12-25,North Central,0,1574,120,18,6,1152,12
2020-12-25,North East,0,469,28,3,0,394,5
2020-12-25,Saskatoon,0,4086,1195,40,10,2868,23
2020-12-25,Central West,0,333,16,2,0,310,2
2020-12-25,Central East,0,551,15,4,0,411,2
2020-12-25,Regina,0,2814,517,25,3,2254,43
2020-12-25,South West,0,554,2,2,1,542,2
2020-12-25,South Central,0,528,9,0,0,489,9
2020-12-25,South East,0,433,59,4,0,339,10
2020-12-26,Far North West,0,867,62,2,0,703,10
2020-12-26,Far North Central,0,106,29,0,0,77,0
2020-12-26,Far North East,0,570,152,0,0,372,1
2020-12-26,North West,0,1323,87,4,1,851,15
2020-12-26,North Central,0,1574,120,18,6,1152,12
2020-12-26,North East,0,469,28,3,0,394,5
2020-12-26,Saskatoon,0,4086,1195,40,10,2868,23
2020-12-26,Central West,0,333,16,2,0,310,2
2020-12-26,Central East,0,551,15,4,0,411,2
2020-12-26,Regina,0,2814,517,25,3,2254,43
2020-12-26,South West,0,554,2,2,1,542,2
2020-12-26,South Central,0,528,9,0,0,489,9
2020-12-26,South East,0,433,59,4,0,339,10
2020-12-27,Far North West,6,892,57,3,0,730,10
2020-12-27,Far North Central,0,106,29,1,0,77,0
2020-12-27,Far North East,42,616,180,0,0,389,1
2020-12-27,North West,14,1364,91,11,0,870,18
2020-12-27,North Central,10,1682,123,27,4,1191,14
2020-12-27,North East,8,491,37,5,0,397,5
2020-12-27,Saskatoon,126,4212,1064,58,11,3125,23
2020-12-27,Central West,2,335,19,1,0,313,2
2020-12-27,Central East,0,573,11,8,0,423,2
2020-12-27,Regina,70,2884,481,28,8,2359,44
2020-12-27,South West,1,556,3,1,3,543,2
2020-12-27,South Central,1,532,5,0,0,501,9
2020-12-27,South East,7,444,61,13,0,343,10
2020-12-28,Far North West,0,892,57,3,0,730,10
2020-12-28,Far North Central,0,106,29,1,0,77,0
2020-12-28,Far North East,0,616,180,0,0,389,1
2020-12-28,North West,0,1364,91,11,0,870,18
2020-12-28,North Central,0,1682,123,27,4,1191,14
2020-12-28,North East,0,491,37,5,0,397,5
2020-12-28,Saskatoon,0,4212,1064,58,11,3125,23
2020-12-28,Central West,0,335,19,1,0,313,2
2020-12-28,Central East,0,573,11,8,0,423,2
2020-12-28,Regina,0,2884,481,28,8,2359,43
2020-12-28,South West,0,556,3,1,3,543,2
2020-12-28,South Central,0,532,5,0,0,501,9
2020-12-28,South East,0,444,61,13,0,343,10
2020-12-29,Far North West,3,896,52,1,0,744,11
2020-12-29,Far North Central,0,106,25,1,0,81,0
2020-12-29,Far North East,32,652,195,0,0,416,1
2020-12-29,North West,3,1378,84,10,2,945,19
2020-12-29,North Central,6,1744,122,26,5,1214,16
2020-12-29,North East,0,499,30,3,0,419,5
2020-12-29,Saskatoon,39,4251,911,56,12,3315,25
2020-12-29,Central West,3,339,21,1,0,314,2
2020-12-29,Central East,0,581,9,5,1,443,3
2020-12-29,Regina,39,2923,503,26,11,2373,46
2020-12-29,South West,1,557,3,1,1,546,2
2020-12-29,South Central,0,532,4,0,0,508,9
2020-12-29,South East,8,459,68,13,0,347,10
2020-12-30,Far North West,2,900,47,1,0,765,11
2020-12-30,Far North Central,0,106,24,1,0,82,0
2020-12-30,Far North East,25,677,198,0,0,442,1
2020-12-30,North West,1,1387,81,8,2,968,19
2020-12-30,North Central,3,1770,120,22,5,1258,16
2020-12-30,North East,3,504,32,2,0,423,5
2020-12-30,Saskatoon,13,4264,761,50,13,3475,28
2020-12-30,Central West,0,339,20,1,0,315,2
2020-12-30,Central East,0,588,5,4,1,463,3
2020-12-30,Regina,44,2968,477,28,10,2444,46
2020-12-30,South West,0,559,3,1,1,546,2
2020-12-30,South Central,0,535,4,0,0,509,9
2020-12-30,South East,10,476,76,1,0,351,10
2020-12-31,Far North West,4,909,46,2,0,772,11
2020-12-31,Far North Central,0,106,24,0,0,82,0
2020-12-31,Far North East,20,699,182,0,0,482,1
2020-12-31,North West,3,1401,82,7,3,987,19
2020-12-31,North Central,6,1820,113,21,5,1343,16
2020-12-31,North East,0,506,29,2,0,428,5
2020-12-31,Saskatoon,47,4311,574,39,9,3708,29
2020-12-31,Central West,2,341,19,1,0,319,2
2020-12-31,Central East,1,592,4,6,1,479,3
2020-12-31,Regina,23,2991,479,32,11,2465,46
2020-12-31,South West,3,562,6,1,1,546,2
2020-12-31,South Central,2,543,6,0,0,509,9
2020-12-31,South East,8,486,80,1,0,357,10
2021-01-01,Far North West,0,909,46,2,0,772,11
2021-01-01,Far North Central,0,106,24,0,0,82,0
2021-01-01,Far North East,0,699,182,0,0,482,1
2021-01-01,North West,0,1401,82,7,3,987,19
2021-01-01,North Central,0,1820,113,21,5,1343,16
2021-01-01,North East,0,506,29,2,0,428,5
2021-01-01,Saskatoon,0,4311,574,39,9,3708,29
2021-01-01,Central West,0,341,19,1,0,319,2
2021-01-01,Central East,0,592,4,6,1,479,3
2021-01-01,Regina,0,2991,479,32,11,2465,46
2021-01-01,South West,0,562,6,1,1,546,2
2021-01-01,South Central,0,543,6,0,0,509,9
2021-01-01,South East,0,486,80,1,0,357,10
2021-01-02,Far North West,8,922,49,2,0,777,11
2021-01-02,Far North Central,1,107,22,0,0,85,0
2021-01-02,Far North East,69,793,241,0,0,510,1
2021-01-02,North West,15,1460,87,9,2,1031,19
2021-01-02,North Central,14,1916,107,30,3,1424,17
2021-01-02,North East,12,524,36,2,0,442,5
2021-01-02,Saskatoon,75,4386,380,36,11,3976,30
2021-01-02,Central West,2,344,21,1,0,319,2
2021-01-02,Central East,13,624,14,6,1,483,3
2021-01-02,Regina,81,3073,534,36,14,2491,47
2021-01-02,South West,0,562,5,1,1,549,2
2021-01-02,South Central,5,561,11,0,1,509,9
2021-01-02,South East,12,510,91,4,0,360,10
2021-01-03,Far North West,3,939,50,0,0,784,11
2021-01-03,Far North Central,0,107,21,0,0,86,0
2021-01-03,Far North East,35,832,265,0,0,522,1
2021-01-03,North West,5,1484,91,8,3,1047,19
2021-01-03,North Central,12,1967,109,29,5,1444,17
2021-01-03,North East,0,526,36,0,0,442,5
2021-01-03,Saskatoon,42,4428,376,35,11,4022,30
2021-01-03,Central West,1,345,22,0,0,319,2
2021-01-03,Central East,1,630,15,2,1,488,3
2021-01-03,Regina,20,3093,553,36,15,2492,47
2021-01-03,South West,0,563,5,1,2,549,2
2021-01-03,South Central,7,574,18,2,1,509,9
2021-01-03,South East,2,524,93,1,0,360,10
2021-01-04,Far North West,4,957,54,1,0,792,11
2021-01-04,Far North Central,1,108,17,0,0,91,0
2021-01-04,Far North East,38,878,293,1,0,535,2
2021-01-04,North West,6,1501,96,10,2,1062,19
2021-01-04,North Central,1,2030,105,30,5,1461,17
2021-01-04,North East,1,531,32,3,0,451,6
2021-01-04,Saskatoon,41,4469,399,42,10,4040,30
2021-01-04,Central West,4,350,26,1,0,319,2
2021-01-04,Central East,3,638,16,6,1,491,3
2021-01-04,Regina,48,3141,595,42,16,2498,47
2021-01-04,South West,0,564,5,1,0,549,2
2021-01-04,South Central,4,582,22,3,1,509,9
2021-01-04,South East,6,533,99,5,0,361,10
2021-01-05,Far North West,3,965,57,1,0,797,11
2021-01-05,Far North Central,0,108,17,0,0,91,0
2021-01-05,Far North East,6,884,299,1,0,535,2
2021-01-05,North West,6,1514,102,6,2,1100,20
2021-01-05,North Central,2,2055,103,25,4,1476,18
2021-01-05,North East,4,538,35,3,0,461,6
2021-01-05,Saskatoon,33,4503,395,40,10,4078,30
2021-01-05,Central West,1,351,27,0,0,320,2
2021-01-05,Central East,6,651,22,5,1,500,3
2021-01-05,Regina,39,3180,630,42,14,2500,49
2021-01-05,South West,0,564,5,2,0,550,2
2021-01-05,South Central,1,584,22,2,0,510,9
2021-01-05,South East,2,539,101,8,0,360,11
2021-01-06,Far North West,1,970,58,1,0,799,11
2021-01-06,Far North Central,1,109,18,1,0,91,0
2021-01-06,Far North East,28,917,299,1,0,567,2
2021-01-06,North West,7,1538,108,6,2,1181,20
2021-01-06,North Central,7,2098,107,28,3,1515,19
2021-01-06,North East,1,540,34,3,0,464,6
2021-01-06,Saskatoon,44,4548,410,37,10,4106,32
2021-01-06,Central West,2,353,26,0,0,322,3
2021-01-06,Central East,1,655,23,6,1,507,3
2021-01-06,Regina,70,3251,479,48,13,2719,52
2021-01-06,South West,0,565,5,1,0,550,2
2021-01-06,South Central,0,586,18,2,0,519,9
2021-01-06,South East,2,555,92,9,0,376,13
2021-01-07,Far North West,11,985,68,0,0,812,11
2021-01-07,Far North Central,1,110,19,1,0,91,0
2021-01-07,Far North East,16,942,288,1,0,597,2
2021-01-07,North West,0,1553,108,8,2,1257,20
2021-01-07,North Central,21,2164,120,31,5,1542,20
2021-01-07,North East,3,554,37,3,0,469,6
2021-01-07,Saskatoon,83,4631,465,39,9,4134,32
2021-01-07,Central West,2,357,27,0,0,323,3
2021-01-07,Central East,3,661,24,7,1,523,3
2021-01-07,Regina,49,3300,475,45,12,2770,54
2021-01-07,South West,0,566,5,0,0,550,2
2021-01-07,South Central,0,587,13,2,0,527,9
2021-01-07,South East,15,588,90,10,0,399,13
2021-01-08,Far North West,10,1010,83,0,0,814,11
2021-01-08,Far North Central,4,114,23,1,0,91,0
2021-01-08,Far North East,36,1015,314,1,0,625,2
2021-01-08,North West,10,1619,119,11,2,1271,20
2021-01-08,North Central,9,2226,117,30,4,1623,21
2021-01-08,North East,1,557,34,3,0,478,6
2021-01-08,Saskatoon,57,4690,505,50,8,4153,32
2021-01-08,Central West,6,363,32,0,0,324,3
2021-01-08,Central East,1,671,24,8,1,537,3
2021-01-08,Regina,56,3357,497,39,11,2801,58
2021-01-08,South West,2,568,7,0,0,550,2
2021-01-08,South Central,4,593,14,2,0,539,9
2021-01-08,South East,8,606,85,9,0,412,15
2021-01-09,Far North West,4,1024,80,1,0,828,11
2021-01-09,Far North Central,8,122,31,1,0,91,0
2021-01-09,Far North East,17,1034,324,0,0,637,2
2021-01-09,North West,11,1662,128,9,1,1280,20
2021-01-09,North Central,6,2249,118,29,5,1697,25
2021-01-09,North East,28,587,60,3,0,481,6
2021-01-09,Saskatoon,74,4765,568,46,9,4165,32
2021-01-09,Central West,2,365,34,0,0,324,3
2021-01-09,Central East,2,685,26,9,2,545,3
2021-01-09,Regina,57,3414,513,38,13,2840,60
2021-01-09,South West,0,568,7,0,0,551,2
2021-01-09,South Central,2,601,14,2,0,544,9
2021-01-09,South East,16,638,96,11,0,422,16
2021-01-10,Far North West,6,1024,86,1,0,828,11
2021-01-10,Far North Central,4,122,35,1,0,91,0
2021-01-10,Far North East,20,1034,343,0,0,637,2
2021-01-10,North West,12,1662,140,9,1,1280,20
2021-01-10,North Central,14,2249,132,29,5,1697,25
2021-01-10,North East,21,587,81,3,0,481,6
2021-01-10,Saskatoon,56,4765,603,46,9,4165,32
2021-01-10,Central West,2,365,33,0,0,324,3
2021-01-10,Central East,2,685,26,9,2,545,3
2021-01-10,Regina,43,3414,548,38,13,2840,60
2021-01-10,South West,0,568,7,0,0,551,2
2021-01-10,South Central,0,601,9,2,0,544,9
2021-01-10,South East,4,638,100,11,0,422,16
2021-01-11,Far North West,5,1062,88,1,0,835,12
2021-01-11,Far North Central,5,131,40,1,0,91,0
2021-01-11,Far North East,30,1117,353,0,0,664,2
2021-01-11,North West,21,1765,161,10,1,1289,21
2021-01-11,North Central,9,2352,141,33,5,1712,26
2021-01-11,North East,14,636,93,11,0,487,6
2021-01-11,Saskatoon,86,4909,662,46,13,4215,32
2021-01-11,Central West,2,369,34,0,0,328,3
2021-01-11,Central East,2,708,25,9,1,554,4
2021-01-11,Regina,45,3503,588,44,11,2852,62
2021-01-11,South West,1,569,8,0,0,553,2
2021-01-11,South Central,3,613,12,1,0,556,10
2021-01-11,South East,7,685,107,10,0,429,17
2021-01-12,Far North West,5,1079,84,0,0,848,13
2021-01-12,Far North Central,2,133,42,1,0,91,0
2021-01-12,Far North East,18,1146,355,1,0,690,2
2021-01-12,North West,5,1797,162,10,1,1301,22
2021-01-12,North Central,6,2388,147,34,4,1764,26
2021-01-12,North East,5,641,90,12,0,502,6
2021-01-12,Saskatoon,53,4962,677,42,14,4253,32
2021-01-12,Central West,2,371,35,0,0,329,3
2021-01-12,Central East,3,718,24,9,1,571,4
2021-01-12,Regina,37,3540,583,42,9,2892,63
2021-01-12,South West,2,571,8,0,0,554,3
2021-01-12,South Central,1,621,13,1,0,558,10
2021-01-12,South East,3,696,107,10,0,433,17
2021-01-13,Far North West,12,1094,94,0,0,858,13
2021-01-13,Far North Central,10,143,52,1,0,91,0
2021-01-13,Far North East,8,1156,337,1,0,724,2
2021-01-13,North West,5,1826,159,12,2,1348,22
2021-01-13,North Central,4,2423,146,35,6,1790,27
2021-01-13,North East,25,669,115,13,0,506,6
2021-01-13,Saskatoon,82,5044,710,43,17,4301,33
2021-01-13,Central West,1,372,31,1,0,334,3
2021-01-13,Central East,2,726,25,9,1,585,4
2021-01-13,Regina,23,3563,557,43,10,2941,63
2021-01-13,South West,0,571,6,0,0,556,3
2021-01-13,South Central,0,621,12,1,0,560,10
2021-01-13,South East,7,707,111,10,0,440,17
2021-01-14,Far North West,10,1110,95,1,0,869,13
2021-01-14,Far North Central,8,154,63,2,0,91,0
2021-01-14,Far North East,24,1186,324,1,0,763,2
2021-01-14,North West,4,1846,161,13,2,1366,22
2021-01-14,North Central,7,2468,147,34,5,1815,27
2021-01-14,North East,5,677,121,13,0,508,6
2021-01-14,Saskatoon,99,5144,765,47,15,4346,33
2021-01-14,Central West,1,374,31,1,0,335,3
2021-01-14,Central East,5,733,29,8,1,593,4
2021-01-14,Regina,51,3614,580,42,10,2969,63
2021-01-14,South West,0,572,6,0,0,558,3
2021-01-14,South Central,2,628,12,1,0,563,10
2021-01-14,South East,5,731,109,10,0,453,17
2021-01-15,Far North West,4,1164,94,3,0,879,13
2021-01-15,Far North Central,2,156,62,2,0,94,0
2021-01-15,Far North East,20,1213,318,1,0,805,2
2021-01-15,North West,14,1892,173,11,2,1391,22
2021-01-15,North Central,8,2507,148,36,5,1847,27
2021-01-15,North East,34,714,155,14,0,514,7
2021-01-15,Saskatoon,88,5232,804,48,15,4394,34
2021-01-15,Central West,2,376,28,0,0,340,3
2021-01-15,Central East,3,747,31,9,1,598,4
2021-01-15,Regina,42,3659,596,40,11,2998,63
2021-01-15,South West,0,573,6,1,0,558,3
2021-01-15,South Central,1,632,13,0,1,564,10
2021-01-15,South East,16,761,121,10,0,477,19
2021-01-16,Far North West,4,1175,84,3,0,901,13
2021-01-16,Far North Central,1,157,63,1,0,94,0
2021-01-16,Far North East,12,1230,323,1,0,820,2
2021-01-16,North West,12,1942,183,10,2,1404,22
2021-01-16,North Central,4,2536,154,30,5,1856,27
2021-01-16,North East,13,727,165,10,0,520,7
2021-01-16,Saskatoon,68,5301,846,55,17,4421,34
2021-01-16,Central West,0,376,23,1,0,346,3
2021-01-16,Central East,2,752,32,7,1,603,4
2021-01-16,Regina,47,3706,543,34,9,3095,65
2021-01-16,South West,0,574,6,1,0,559,3
2021-01-16,South Central,2,638,11,1,1,579,10
2021-01-16,South East,10,787,118,10,0,494,19
2021-01-17,Far North West,5,1209,82,3,0,931,14
2021-01-17,Far North Central,1,158,63,1,0,95,0
2021-01-17,Far North East,10,1243,287,0,0,876,2
2021-01-17,North West,6,1965,189,9,2,1408,22
2021-01-17,North Central,3,2559,139,27,3,1928,28
2021-01-17,North East,32,760,191,11,0,526,7
2021-01-17,Saskatoon,94,5395,921,57,16,4440,34
2021-01-17,Central West,3,379,25,1,0,348,3
2021-01-17,Central East,3,761,34,8,1,612,4
2021-01-17,Regina,37,3743,580,40,10,3095,66
2021-01-17,South West,0,575,4,1,0,561,3
2021-01-17,South Central,0,638,8,1,1,583,10
2021-01-17,South East,6,800,124,11,0,495,19
2021-01-18,Far North West,13,1254,92,7,0,933,15
2021-01-18,Far North Central,12,170,72,1,0,98,0
2021-01-18,Far North East,19,1263,300,0,0,883,3
2021-01-18,North West,9,2008,197,13,2,1419,22
2021-01-18,North Central,4,2574,141,24,3,1959,28
2021-01-18,North East,32,793,222,10,0,527,8
2021-01-18,Saskatoon,55,5451,910,61,15,4506,35
2021-01-18,Central West,1,380,23,1,0,351,3
2021-01-18,Central East,1,771,34,8,1,619,4
2021-01-18,Regina,25,3768,603,42,8,3097,66
2021-01-18,South West,0,577,4,1,0,561,3
2021-01-18,South Central,1,644,8,1,1,585,10
2021-01-18,South East,6,807,130,11,0,501,19
2021-01-19,Far North West,3,1280,89,7,0,942,15
2021-01-19,Far North Central,16,186,87,1,0,99,0
2021-01-19,Far North East,6,1281,285,0,0,923,3
2021-01-19,North West,2,2038,192,11,3,1457,22
2021-01-19,North Central,2,2608,141,24,4,2016,28
2021-01-19,North East,7,803,225,9,0,533,8
2021-01-19,Saskatoon,69,5520,809,56,15,4675,36
2021-01-19,Central West,3,383,25,1,0,352,4
2021-01-19,Central East,3,790,30,10,0,629,4
2021-01-19,Regina,43,3812,602,45,8,3140,68
2021-01-19,South West,1,580,5,1,0,561,3
2021-01-19,South Central,0,644,6,1,1,595,10
2021-01-19,South East,6,826,130,10,0,529,21
2021-01-20,Far North West,7,1323,75,7,0,972,15
2021-01-20,Far North Central,1,187,87,1,0,100,0
2021-01-20,Far North East,8,1301,243,0,0,980,3
2021-01-20,North West,6,2085,126,11,3,1629,22
2021-01-20,North Central,0,2619,111,24,4,2148,29
2021-01-20,North East,9,820,205,9,0,574,8
2021-01-20,Saskatoon,66,5588,795,56,15,4756,37
2021-01-20,Central West,6,389,20,1,0,363,4
2021-01-20,Central East,2,806,27,10,0,675,4
2021-01-20,Regina,23,3836,575,45,8,3192,69
2021-01-20,South West,0,581,4,1,0,564,3
2021-01-20,South Central,0,646,4,1,1,610,10
2021-01-20,South East,1,834,93,10,0,578,22
2021-01-21,Far North West,5,1337,60,6,0,1063,15
2021-01-21,Far North Central,6,193,68,1,0,124,1
2021-01-21,Far North East,7,1308,129,0,0,1129,4
2021-01-21,North West,1,2104,117,13,3,1690,22
2021-01-21,North Central,5,2640,57,18,4,2322,31
2021-01-21,North East,6,831,162,6,0,638,8
2021-01-21,Saskatoon,62,5650,716,59,14,4889,45
2021-01-21,Central West,4,393,23,1,0,364,4
2021-01-21,Central East,3,817,23,12,0,684,4
2021-01-21,Regina,50,3887,544,40,9,3274,69
2021-01-21,South West,1,583,4,1,0,566,3
2021-01-21,South Central,2,650,5,1,1,616,10
2021-01-21,South East,6,846,90,8,0,595,23
2021-01-22,Far North West,7,1353,60,4,0,1079,15
2021-01-22,Far North Central,1,194,69,0,0,124,1
2021-01-22,Far North East,12,1322,132,0,0,1139,4
2021-01-22,North West,7,2144,123,12,2,1716,22
2021-01-22,North Central,3,2680,58,17,4,2344,31
2021-01-22,North East,20,851,174,2,0,646,8
2021-01-22,Saskatoon,88,5739,759,54,14,4934,46
2021-01-22,Central West,6,400,27,1,0,367,4
2021-01-22,Central East,0,831,20,9,0,691,5
2021-01-22,Regina,47,3934,535,39,9,3324,75
2021-01-22,South West,0,584,4,1,0,566,3
2021-01-22,South Central,0,654,5,1,1,619,10
2021-01-22,South East,6,860,93,7,0,608,23
2021-01-23,Far North West,16,1403,73,4,0,1086,16
2021-01-23,Far North Central,10,204,79,0,0,124,1
2021-01-23,Far North East,14,1341,140,0,0,1153,5
2021-01-23,North West,2,2190,121,13,2,1731,22
2021-01-23,North Central,4,2701,54,22,4,2382,32
2021-01-23,North East,15,867,176,0,0,662,8
2021-01-23,Saskatoon,51,5790,771,70,18,4973,46
2021-01-23,Central West,3,403,29,2,0,368,4
2021-01-23,Central East,0,836,18,8,1,703,5
2021-01-23,Regina,41,3975,439,36,9,3461,75
2021-01-23,South West,1,585,4,2,0,567,3
2021-01-23,South Central,0,654,3,1,1,624,10
2021-01-23,South East,6,871,88,4,0,629,23
2021-01-24,Far North West,1,1430,68,4,0,1098,16
2021-01-24,Far North Central,1,205,80,0,0,124,1
2021-01-24,Far North East,3,1344,131,0,0,1165,6
2021-01-24,North West,10,2246,126,13,2,1761,22
2021-01-24,North Central,2,2718,54,23,4,2411,32
2021-01-24,North East,9,876,183,1,0,665,8
2021-01-24,Saskatoon,72,5862,773,68,15,5043,46
2021-01-24,Central West,5,409,31,3,0,372,4
2021-01-24,Central East,1,847,16,8,1,708,5
2021-01-24,Regina,42,4017,480,36,9,3460,77
2021-01-24,South West,1,586,5,1,0,567,3
2021-01-24,South Central,2,658,5,1,1,624,10
2021-01-24,South East,5,888,93,6,0,631,23
2021-01-25,Far North West,5,1447,73,3,0,1099,16
2021-01-25,Far North Central,2,207,82,0,0,124,1
2021-01-25,Far North East,2,1347,121,0,0,1187,6
2021-01-25,North West,3,2280,127,13,2,1770,22
2021-01-25,North Central,3,2731,54,27,2,2425,33
2021-01-25,North East,36,912,217,2,0,669,8
2021-01-25,Saskatoon,49,5910,691,69,14,5173,46
2021-01-25,Central West,5,414,30,3,0,378,4
2021-01-25,Central East,0,877,16,8,1,712,5
2021-01-25,Regina,42,4059,501,39,11,3481,77
2021-01-25,South West,0,586,4,1,1,568,3
2021-01-25,South Central,0,660,5,1,1,625,10
2021-01-25,South East,4,895,94,4,0,635,23
2021-01-26,Far North West,7,1470,73,5,0,1099,17
2021-01-26,Far North Central,3,210,82,0,0,124,1
2021-01-26,Far North East,2,1352,121,0,0,1187,6
2021-01-26,North West,7,2325,127,15,2,1770,22
2021-01-26,North Central,6,2763,54,28,2,2425,35
2021-01-26,North East,7,919,217,2,0,669,8
2021-01-26,Saskatoon,47,5957,691,73,15,5173,52
2021-01-26,Central West,3,417,30,2,0,378,4
2021-01-26,Central East,0,881,16,8,1,712,5
2021-01-26,Regina,46,4105,501,36,11,3481,80
2021-01-26,South West,0,586,4,1,1,568,3
2021-01-26,South Central,0,662,5,1,1,625,10
2021-01-26,South East,4,901,94,4,0,635,25
2021-01-27,Far North West,5,1480,69,5,0,1220,17
2021-01-27,Far North Central,1,211,53,0,0,157,1
2021-01-27,Far North East,2,1355,75,1,0,1243,6
2021-01-27,North West,1,2336,48,15,2,1968,22
2021-01-27,North Central,1,2772,30,30,2,2540,36
2021-01-27,North East,6,927,147,6,0,752,8
2021-01-27,Saskatoon,48,6005,607,70,18,5341,57
2021-01-27,Central West,1,419,37,2,0,375,4
2021-01-27,Central East,0,888,10,11,1,756,5
2021-01-27,Regina,38,4143,397,39,12,3666,80
2021-01-27,South West,0,586,4,1,1,572,3
2021-01-27,South Central,0,664,5,1,0,629,10
2021-01-27,South East,6,916,50,3,0,776,25
2021-01-28,Far North West,19,1505,69,5,0,1251,17
2021-01-28,Far North Central,7,218,53,0,0,169,1
2021-01-28,Far North East,7,1370,75,1,0,1261,8
2021-01-28,North West,3,2357,48,14,3,1990,23
2021-01-28,North Central,3,2787,30,27,2,2542,37
2021-01-28,North East,1,933,147,4,0,785,8
2021-01-28,Saskatoon,70,6075,607,66,18,5392,60
2021-01-28,Central West,1,424,37,1,0,376,4
2021-01-28,Central East,1,898,10,11,1,767,5
2021-01-28,Regina,54,4197,397,38,12,3686,84
2021-01-28,South West,0,586,4,1,1,574,3
2021-01-28,South Central,2,668,5,1,0,634,10
2021-01-28,South East,10,933,50,2,0,783,25
2021-01-29,Far North West,14,1535,69,4,0,1283,17
